                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                      100                    173.3                    86.36                    43.18          2.2051997184753         -4.7907195091248
                        0                      100                    173.3                    86.36                    43.18            2.20609998703         -4.7907409667969
                        0                      100                    173.3                    86.36                    43.18          2.2070000171661         -4.7907648086548
                        0                      100                    173.3                    86.36                    43.18          2.2078998088837         -4.7907919883728
                        0                      100                    173.3                    86.36                    43.18          2.2087998390198         -4.7908234596252
                        0                      100                    173.3                    86.36                    43.18          2.2097001075745         -4.7908577919006
                        0                      100                    173.3                    86.36                    43.18           2.210599899292         -4.7908954620361
                        0                      100                    173.3                    86.36                    43.18          2.2114999294281         -4.7909359931946
                        0                      100                    173.3                    86.36                    43.18          2.2123999595642         -4.7909817695618
                        0                      100                    173.3                    86.36                    43.18          2.2132999897003         -4.7910294532776
                        0                      100                    173.3                    86.36                    43.18          2.2142000198364         -4.7910823822021
                        0                      100                    173.3                    86.36                    43.18           2.215099811554         -4.7911372184753
                        0                      100                    173.3                    86.36                    43.18          2.2159998416901         -4.7911982536316
                        0                      100                    173.3                    86.36                    43.18          2.2169001102448         -4.7912611961365
                        0                      100                    173.3                    86.36                    43.18          2.2177999019623         -4.7913274765015
                        0                      100                    173.3                    86.36                    43.18          2.2186999320984         -4.7914018630981
                        0                      100                    173.3                    86.36                    43.18          2.2195997238159         -4.7914772033691
                        0                      100                    173.3                    86.36                    43.18          2.2204999923706         -4.7915568351746
                        0                      100                    173.3                    86.36                    43.18          2.2214000225067         -4.7916417121887
                        0                      100                    173.3                    86.36                    43.18          2.2222998142242         -4.7917294502258
                        0                      100                    173.3                    86.36                    43.18          2.2231998443604         -4.7918219566345
                        0                      100                    173.3                    86.36                    43.18           2.224100112915         -4.7919192314148
                        0                      100                    173.3                    86.36                    43.18          2.2249999046326         -4.7920198440552
                        0                      100                    173.3                    86.36                    43.18          2.2258999347687         -4.7921257019043
                        0                      100                    173.3                    86.36                    43.18          2.2267999649048         -4.7922372817993
                        0                      100                    173.3                    86.36                    43.18          2.2276999950409         -4.7923526763916
                        0                      100                    173.3                    86.36                    43.18           2.228600025177         -4.7924728393555
