                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                        0                    173.3                    86.36                    43.18          2.2169001102448       -0.021249357610941
                        0                        0                    173.3                    86.36                    43.18          2.2177999019623       -0.021358866244555
                        0                        0                    173.3                    86.36                    43.18          2.2186999320984       -0.021466298028827
                        0                        0                    173.3                    86.36                    43.18          2.2195997238159        -0.02157736569643
                        0                        0                    173.3                    86.36                    43.18          2.2204999923706       -0.021686358377337
                        0                        0                    173.3                    86.36                    43.18          2.2214000225067       -0.021797947585583
                        0                        0                    173.3                    86.36                    43.18          2.2222998142242       -0.021911093965173
                        0                        0                    173.3                    86.36                    43.18          2.2231998443604       -0.022024242207408
                        0                        0                    173.3                    86.36                    43.18           2.224100112915       -0.022139467298985
                        0                        0                    173.3                    86.36                    43.18          2.2249999046326       -0.022254176437855
                        0                        0                    173.3                    86.36                    43.18          2.2258999347687        -0.02236888743937
                        0                        0                    173.3                    86.36                    43.18          2.2267999649048       -0.022485675290227
                        0                        0                    173.3                    86.36                    43.18          2.2276999950409       -0.022602465003729
                        0                        0                    173.3                    86.36                    43.18           2.228600025177       -0.022719774395227
